time,Processes,FD,CPU,Apache children,errors,priority,memory,deleted FD,failed requests,no. of connections,halfopen connections,authenticated,transaction,stay-time
2316,486,3133,74.44,150,O,2,38.2,182,232,1655,811,0,0,0
2317,486,3131,78.55,150,O,2,38.2,182,232,1655,812,0,0,0
2318,486,3133,78.88,150,O,2,38.2,182,232,1655,813,0,0,0
2319,486,3132,87.69,150,O,2,38.2,182,232,1655,814,0,0,0
2320,486,3134,84.02,150,O,2,38.2,182,232,1655,815,0,0,0
2321,486,3132,73.29,150,O,2,42.56,182,232,1655,816,0,0,0
2322,486,3133,82.57,150,O,2,42.56,182,232,1655,817,0,0,0
2323,486,3131,82.62,150,O,2,42.56,182,232,1655,818,0,0,0
2324,486,3134,86.95,150,O,2,42.48,182,232,1655,819,0,0,0
2325,486,3133,86.48,150,O,2,42.48,182,232,1655,820,0,0,0
2326,486,3134,78.08,150,O,2,42.48,182,232,1655,821,0,0,0
2327,486,3133,72.88,150,O,2,42.48,182,232,1655,822,0,0,0
2328,486,3132,77.37,150,O,2,42.48,182,232,1655,823,0,0,0
2329,486,3133,87.77,150,SIGTERM,2,42.48,182,232,1655,824,0,0,0
2330,486,3132,88.44,150,SIGWINCH,2,42.48,182,232,1655,825,0,0,0
2331,484,3133,89.47,150,SIGWINCH,2,42.48,182,232,1655,826,0,0,0
2332,483,3131,58.29,150,SIGWINCH,2,42.48,182,232,1655,827,0,0,0
2333,482,3103,79.13,150,SIGWINCH,2,41.96,182,232,1655,828,0,0,0
2334,481,3102,77.21,150,SIGWINCH,2,41.87,182,232,1655,829,0,0,0
2335,480,3104,76.51,150,SIGWINCH,2,35.39,182,232,1655,830,0,0,0
2336,478,3102,80.67,150,SIGWINCH,2,35.39,182,232,1655,831,0,0,0
2337,477,3102,86.02,150,SIGWINCH,2,35.39,182,232,1655,832,0,0,0
2338,476,3102,90.17,150,SIGWINCH,2,35.39,182,232,1655,833,0,0,0
2339,474,3102,88.31,150,SIGWINCH,2,35.39,182,232,1655,834,0,0,0
2340,473,3137,81.68,150,SIGWINCH,2,35.39,182,232,1655,835,0,0,0
2341,472,3137,88.85,150,SIGWINCH,2,30.9,182,232,1655,836,0,0,0
2342,471,3102,75.96,150,SIGWINCH,2,59.1,182,232,1655,837,0,0,0
2343,470,3104,84.65,150,SIGWINCH,2,59,182,232,1651,838,0,0,0
2344,469,3103,79.28,150,SIGWINCH,2,60.87,182,232,1644,839,0,0,0
2345,467,3102,89.62,150,SIGWINCH,2,60.87,182,232,1644,840,0,0,0
2346,466,3104,87.04,150,SIGWINCH,2,60.87,182,232,1630,841,0,0,0
2347,465,3104,87.97,150,SIGWINCH,2,60.87,182,232,1630,842,0,0,0
2348,464,3104,79.13,150,SIGWINCH,2,60.87,182,232,1601,843,0,0,0
2349,463,3135,81.06,150,SIGWINCH,2,60.87,182,232,1601,844,0,0,0
2350,462,3131,81.89,150,SIGWINCH,2,60.87,182,232,1572,845,0,0,0
2351,461,3134,78.8,150,SIGWINCH,2,58.46,182,232,1554,846,0,0,0
2352,460,3134,76.88,150,SIGWINCH,2,58.46,182,232,1554,847,0,0,0
2353,458,3131,68.92,150,SIGWINCH,2,58.46,182,232,1536,848,0,0,0
2354,457,3130,67.5,150,SIGWINCH,2,58.46,182,232,1536,609,0,0,0
2355,456,3130,80.67,150,SIGWINCH,2,58.46,182,232,1514,609,0,0,0
2356,455,3130,83.18,150,SIGWINCH,2,58.46,182,232,1514,609,0,0,0
2357,454,3101,83.91,150,SIGWINCH,2,58.46,182,232,1506,609,0,0,0
2358,452,3100,89.24,150,SIGWINCH,2,58.46,182,232,1500,609,0,0,0
2359,451,3101,85.09,150,SIGWINCH,2,58.46,182,232,1500,609,0,0,0
2360,450,3100,82.14,150,SIGWINCH,2,59.54,182,232,1499,609,0,0,0
2361,449,3101,74.38,150,SIGWINCH,2,43.53,182,232,1499,609,0,0,0
2362,448,3104,78.81,150,SIGWINCH,2,43.53,182,232,1499,609,0,0,0
2363,447,3100,67.73,150,SIGWINCH,2,38.2,182,232,1499,609,0,0,0
2364,443,3135,88.28,150,SIGWINCH,2,38.2,182,232,1499,609,0,0,0
2365,442,3129,84.94,150,SIGWINCH,2,38.2,182,232,1499,609,0,0,0
2366,441,3132,81.49,150,SIGWINCH,2,38.2,182,232,1499,609,0,0,0
2367,347,3131,71.7,150,SIGWINCH,2,20,182,232,1502,609,0,0,0
2368,348,3130,81,150,SIGWINCH,2,35.5,182,232,1502,609,0,0,0
2369,348,3101,79.87,150,SIGWINCH,2,36.2,182,232,1499,609,0,0,0
2370,348,3103,83.14,150,SIGWINCH,2,36.6,182,232,1499,609,0,0,0
2371,349,3101,74.44,150,SIGWINCH,2,36.1,182,232,1499,609,0,0,0
2372,351,3099,89.12,150,SIGWINCH,2,38,182,232,1498,609,0,0,0
2373,355,3102,73.26,150,SIGWINCH,2,35.4,182,232,1498,609,0,0,0
2374,363,3100,70.95,150,SIGWINCH,2,36.2,182,232,1497,609,0,0,0
2375,363,3099,82.78,150,SIGWINCH,2,38.2,182,232,1495,609,0,0,0
2376,364,3100,82.14,150,SIGWINCH,2,38.2,182,232,1493,609,0,0,0
2377,366,3099,89.41,150,SIGWINCH,2,38.2,182,232,1488,609,0,0,0
2378,370,3101,87.28,150,SIGWINCH,2,38.2,182,232,1487,609,0,0,0
2379,376,3100,89.76,150,SIGWINCH,2,38.2,182,232,1485,609,0,0,0
2380,392,3100,88.69,150,SIGWINCH,2,40.02,182,232,1482,609,0,0,0
2381,456,3099,74.47,150,SIGWINCH,2,40.02,182,232,1474,609,0,0,0
2382,488,3103,89.21,150,SIGWINCH,2,40.02,182,232,1473,609,0,0,0
2383,491,3093,89.75,150,SIGWINCH,2,40.02,182,232,1458,609,0,0,0
2384,491,3093,89.85,150,SIGWINCH,2,40.02,182,232,1455,609,0,0,0
2385,492,3092,79.45,150,SIGWINCH,2,40.02,182,232,1445,609,0,0,0
2386,492,3095,88.79,150,SIGWINCH,2,40.02,182,232,1432,609,0,0,0
2387,492,3092,89.27,150,SIGWINCH,2,55.68,182,232,1423,609,0,0,0
2388,492,3095,86.73,150,SIGWINCH,2,55.68,182,232,1402,609,0,0,0
2389,492,3094,88.81,150,SIGWINCH,2,55.68,182,232,1399,609,0,0,0
2390,492,3092,87.78,150,SIGWINCH,2,55.68,182,232,1365,609,0,0,0
2391,492,3095,84.1,150,SIGWINCH,2,55.68,182,232,1353,609,0,0,0
2392,492,3093,87.64,150,SIGWINCH,2,55.68,182,232,1329,609,0,0,0
2393,492,3093,88.74,150,SIGWINCH,2,55.68,182,232,1310,609,0,0,0
2394,492,3128,88.26,150,SIGWINCH,2,55.68,182,232,1307,609,0,0,0
2395,492,3124,89.58,150,SIGWINCH,2,55.68,182,232,1289,609,0,0,0
2396,492,3123,85.23,150,SIGWINCH,2,55.68,182,232,1282,609,0,0,0
2397,492,3126,88.73,150,SIGWINCH,2,55.68,182,232,1260,609,0,0,0
2398,492,3123,86.98,150,SIGWINCH,2,55.68,182,232,1253,609,0,0,0
2399,492,3093,82.83,150,SIGWINCH,2,55.68,182,232,1240,609,0,0,0
2400,492,3094,85.85,150,SIGWINCH,2,55.68,182,232,1233,609,0,0,0
2401,492,3093,79.35,150,SIGWINCH,2,55.68,182,232,1228,609,0,0,0
2402,492,3094,88.76,150,SIGWINCH,2,55.68,182,232,1216,609,0,0,0
2403,493,3092,83.12,150,SIGWINCH,2,48.87,182,232,1215,609,0,0,0
2404,493,3093,82.92,150,SIGWINCH,2,48.87,182,232,1213,512,0,0,0
2405,493,3093,66.54,150,SIGWINCH,2,48.87,182,232,1208,512,0,0,0
2406,493,3094,79.56,150,SIGWINCH,2,45.12,182,232,1206,512,0,0,0
2407,493,3093,69.03,150,SIGWINCH,2,65.78,182,232,1206,512,0,0,0
2408,493,3096,78.9,150,SIGWINCH,2,65.78,182,232,1205,512,0,0,0
2409,493,3095,76.73,150,SIGWINCH,2,65.78,182,232,1205,512,0,0,0
2410,493,3095,56.9,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2411,493,3095,88.67,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2412,493,3093,84.59,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2413,493,3093,81.27,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2414,493,3098,81.17,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2415,493,3094,84.21,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2416,493,3095,85.32,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2417,493,3094,85.84,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2418,493,3093,86.83,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2419,493,3091,82,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2420,493,3089,81.9,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2421,493,3092,89.37,150,SIGWINCH,2,65.78,182,232,1204,512,0,0,0
2422,493,3092,86.81,150,SIGWINCH,2,65.78,45,232,1204,512,0,0,0
2423,493,3091,86.58,150,SIGWINCH,2,65.78,54,232,1203,512,0,0,0
2424,493,3090,75.7,150,SIGWINCH,2,65.78,54,232,1203,512,0,0,0
2425,493,3091,82.97,150,SIGWINCH,2,65.78,54,232,1202,512,0,0,0
2426,493,3089,76.34,150,SIGWINCH,2,65.78,54,232,1199,512,0,0,0
2427,493,3092,0.75,150,SIGWINCH,2,65.78,54,232,1197,512,0,0,0
2428,493,3091,0.44,150,SIGWINCH,2,65.78,51,232,1195,512,0,0,0
2429,493,3090,0.31,150,SIGWINCH,2,65.78,57,232,1191,512,0,0,0
2430,493,3091,0.75,150,SIGWINCH,2,35.5,56,232,1189,512,0,0,0
2431,493,3089,0.75,150,SIGWINCH,2,36.2,44,232,1188,512,0,0,0
2432,493,3091,0.31,150,SIGWINCH,2,36.6,44,232,1184,512,0,0,0
2433,493,3089,0.44,150,SIGWINCH,2,36.1,44,232,1180,512,0,0,0
2434,493,3092,0.5,150,SIGWINCH,2,38,44,232,1176,512,0,0,0
2435,493,3089,0.19,150,SIGWINCH,2,35.4,44,232,1170,512,0,0,0
2436,493,3092,0.31,150,SIGWINCH,2,36.2,44,232,1160,512,0,0,0
2437,493,3092,0.56,150,SIGWINCH,2,38.2,44,232,1152,512,0,0,0
2438,493,3089,0.94,150,SIGWINCH,2,38.2,44,232,1141,512,0,0,0
2439,493,3091,0.81,150,SIGWINCH,2,38.2,44,232,1129,512,0,0,0
2440,493,3090,0.44,150,SIGWINCH,2,38.2,44,232,1119,512,0,0,0
2441,493,3091,0.56,150,SIGWINCH,2,38.2,44,232,1110,512,0,0,0
2442,493,3090,0.31,150,SIGWINCH,2,38.2,44,232,1097,512,0,0,0
2443,493,3091,0.44,150,SIGWINCH,2,38.2,44,232,1087,512,0,0,0
2444,493,3089,0.25,150,SIGWINCH,2,38.2,44,232,1082,512,0,0,0
2445,493,3092,0.94,150,SIGWINCH,2,38.2,44,232,1075,512,0,0,0
2446,493,3092,0.56,150,SIGWINCH,2,42.56,44,232,1072,512,0,0,0
2447,493,3092,0.56,150,SIGWINCH,2,42.56,44,232,1066,512,0,0,0
2448,493,3092,0.44,150,SIGWINCH,2,42.56,44,232,1061,512,0,0,0
2449,493,3091,0.81,150,SIGWINCH,2,42.48,44,232,1059,512,0,0,0
2450,493,3095,0.56,150,SIGWINCH,2,42.48,44,232,1058,512,0,0,0
2451,493,3089,0.94,150,SIGWINCH,2,42.48,44,232,1056,512,0,0,0
2452,493,3092,0.44,150,SIGWINCH,2,42.48,44,232,1055,512,0,0,0
2453,493,3092,0.62,150,SIGWINCH,2,42.48,44,232,1055,512,0,0,0
2454,493,3089,0.38,150,SIGWINCH,2,42.48,44,232,1054,512,0,0,0
2455,493,3092,0.31,150,SIGWINCH,2,42.48,44,232,1054,512,0,0,0
2456,493,3092,0.06,150,SIGWINCH,2,42.48,44,232,1054,512,0,0,0
2457,493,3091,0.37,150,SIGWINCH,2,42.48,44,232,1054,512,0,0,0
2458,493,3091,0.06,150,SIGWINCH,2,41.96,44,232,1054,512,0,0,0
2459,493,3093,0.06,150,SIGWINCH,2,41.87,44,232,1054,512,0,0,0
2460,493,3091,0.06,150,SIGWINCH,2,35.39,44,232,1054,512,0,0,0
2461,493,3090,0.06,150,SIGWINCH,2,35.39,44,232,1054,512,0,0,0
2462,493,3091,0,150,SIGWINCH,2,35.39,44,232,1054,512,0,0,0
2463,493,3089,0.06,150,SIGWINCH,2,35.39,44,232,1054,512,0,0,0
2464,493,3092,0.13,150,SIGWINCH,2,35.39,44,232,1054,512,0,0,0
2465,493,3094,0.13,150,SIGWINCH,2,35.39,44,232,1054,512,0,0,0
2466,493,3089,2.26,150,SIGWINCH,2,30.9,44,232,1054,512,0,0,0
2467,493,3092,1.76,150,SIGWINCH,2,59.1,44,232,1054,512,0,0,0
2468,493,3092,1.01,150,SIGWINCH,2,59,44,232,1054,512,0,0,0
2469,493,3089,2.64,150,SIGWINCH,2,60.87,44,232,1054,512,0,0,0
2470,493,3092,0.13,150,SIGWINCH,2,60.87,44,232,1054,512,0,0,0
2471,493,3092,0.19,150,SIGWINCH,2,60.87,44,232,1054,512,0,0,0
2472,493,3089,0.19,150,SIGWINCH,2,60.87,44,232,1054,512,0,0,0
2473,493,3092,0.13,150,SIGWINCH,2,60.87,44,232,1054,512,0,0,0
2474,493,3089,0.31,150,SIGWINCH,2,60.87,44,232,1054,512,0,0,0
2475,493,3083,0.44,150,SIGWINCH,2,60.87,44,232,1054,512,0,0,0
2476,493,3083,0.19,150,SIGWINCH,2,58.46,44,232,1054,512,0,0,0
2477,493,3080,0.25,150,SIGWINCH,2,58.46,44,232,1054,512,0,0,0
2478,493,3083,0.75,150,SIGWINCH,2,58.46,44,232,1054,512,0,0,0
2479,493,3083,0.19,150,SIGWINCH,2,58.46,44,232,1054,512,0,0,0
2480,493,3080,0,150,SIGWINCH,2,58.46,44,232,1054,512,0,0,0
2481,493,3083,16.55,150,SIGWINCH,2,58.46,44,232,1054,512,0,0,0
2482,493,3083,29.88,150,SIGWINCH,2,58.46,44,232,1054,512,0,0,0
2483,493,3084,13.51,150,SIGWINCH,2,58.46,44,232,1054,512,0,0,0
2484,493,3083,39.99,150,SIGWINCH,2,58.46,44,232,1054,512,0,0,0
2485,493,3083,80.43,150,SIGWINCH,2,59.54,44,232,1054,512,0,0,0
2486,493,3083,87.98,150,SIGWINCH,2,43.53,44,232,1054,512,0,0,0
2487,493,3080,72.3,150,SIGWINCH,2,43.53,44,232,1054,512,0,0,0
2488,493,3083,85.41,150,SIGWINCH,2,43.53,44,232,1054,512,0,0,0
2489,493,3080,42.88,150,SIGWINCH,2,76.85,44,232,1054,512,0,0,0
2490,493,3083,69.04,150,SIGWINCH,2,76.85,44,232,1054,512,0,0,0
2491,493,3081,66.25,150,SIGWINCH,2,76.85,44,232,1054,512,0,0,0
2492,493,3080,68.43,150,SIGWINCH,2,76.85,44,232,1054,512,0,0,0
2493,493,3081,87.01,150,SIGWINCH,2,56.36,44,232,1054,512,0,0,0
2494,493,3079,85.76,150,SIGWINCH,2,56.36,44,232,1054,512,0,0,0
2495,493,3082,59,150,SIGWINCH,2,56.36,44,232,1054,512,0,0,0
2496,493,3080,41.57,150,SIGWINCH,2,56.36,51,232,1054,512,0,0,0
2497,493,3080,75.72,150,SIGWINCH,2,56.36,51,232,1054,512,0,0,0
2498,493,3082,87.95,150,SIGWINCH,2,56.36,51,232,1054,512,0,0,0
2499,493,3082,85.96,150,SIGWINCH,2,76,51,232,1054,512,0,0,0
2500,493,3081,86.71,150,SIGWINCH,2,76,51,232,1054,512,0,0,0
2501,493,3080,87.52,150,SIGWINCH,2,76,51,232,1054,512,0,0,0
2502,493,3082,87.07,150,SIGWINCH,2,45.16,51,232,1054,512,0,0,0
2503,493,3081,86.28,150,SIGWINCH,2,45.16,51,232,1054,512,0,0,0
2504,493,3079,86.14,150,SIGWINCH,2,45.16,51,232,1054,512,0,0,0
2505,493,3078,86.25,150,SIGWINCH,2,45.16,51,232,1054,512,0,0,0
2506,493,3076,87.65,150,SIGWINCH,2,47,51,232,1054,512,0,0,0
2507,493,3079,87.58,150,SIGWINCH,2,47.56,51,232,1054,512,0,0,0
2508,493,3077,87.84,150,SIGWINCH,2,75.58,51,232,1054,512,0,0,0
2509,493,3076,87.49,150,SIGWINCH,2,35.5,52,232,1054,512,0,0,0
2510,493,3079,68.66,150,SIGWINCH,2,36.2,51,232,1054,512,0,0,0
2511,493,3076,85.96,150,SIGWINCH,2,36.6,51,232,1054,512,0,0,0
2512,493,3079,79.7,150,SIGWINCH,2,36.1,51,232,1054,512,0,0,0
2513,493,3079,80.34,150,SIGWINCH,2,38,51,232,1054,512,0,0,0
2514,493,3079,79.37,150,SIGWINCH,2,35.4,52,232,1054,512,0,0,0
2515,493,3079,75.92,150,SIGWINCH,2,36.2,51,232,1054,512,0,0,0
2516,493,3119,82.37,150,SIGWINCH,2,38.2,51,232,1054,512,0,0,0
2517,493,3119,79.22,150,SIGWINCH,2,38.2,51,232,1054,512,0,0,0
2518,493,3119,78.52,150,SIGWINCH,2,38.2,51,232,1054,512,0,0,0
2519,493,3101,75.61,150,SIGWINCH,2,38.2,51,232,1054,512,0,0,0
2520,493,3102,78.6,150,SIGWINCH,2,38.2,51,232,1054,512,0,0,0
2521,493,3101,82.02,149,SIGWINCH,2,38.2,51,232,1054,512,0,0,0
2522,493,3102,82,48,SIGWINCH,2,38.2,51,232,1054,512,0,0,0
2523,493,3101,76.18,148,SIGWINCH,2,38.2,51,232,1054,512,0,0,0
2524,493,3102,69.78,147,SIGWINCH,2,38.2,51,232,1054,512,0,0,0
2525,493,3102,85.17,146,SIGWINCH,2,38.2,51,232,1054,512,0,0,0
2526,493,3102,85.19,145,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2527,493,3102,73.39,144,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2528,493,3101,74.73,140,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2529,493,3116,65.69,139,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2530,493,3116,65.44,136,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2531,493,3116,78.06,135,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2532,493,3115,71.87,135,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2533,493,3115,70.2,138,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2534,493,3115,74.07,140,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2535,493,3115,78.08,135,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2536,493,3116,79.14,146,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2537,493,3116,79.45,145,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2538,493,3116,77.98,144,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2539,493,3116,81.27,140,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2540,493,3116,82.52,139,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2541,493,3116,61.69,136,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2542,493,3116,77.1,135,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2543,493,3116,74.61,135,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2544,493,3116,82.16,138,SIGWINCH,2,38.2,51,232,1054,475,0,0,0
2545,493,3116,87.29,140,O,2,38.2,51,232,1054,378,0,0,0
2546,493,3116,78.31,135,O,2,38.2,51,232,1054,378,0,0,0
2547,493,3116,65.55,100,O,2,38.2,51,232,1054,378,0,0,0
2548,493,3116,77.04,132,O,2,38.2,51,232,1054,378,0,0,0
2549,493,3116,72.48,132,O,2,38.2,51,232,1054,378,0,0,0
2550,493,3116,75.22,137,O,2,35.5,51,232,1054,378,0,0,0
2551,493,3116,80.99,120,O,2,36.2,51,232,1054,378,0,0,0
2552,493,3116,70.21,128,O,2,36.6,51,232,1054,378,0,0,0
2553,493,3116,68.24,127,O,2,36.1,51,232,1054,378,0,0,0
2554,493,3116,69.04,126,O,2,38,51,232,1054,378,0,0,0
2555,493,3116,84.12,125,O,2,35.4,51,232,1054,378,0,0,0
2556,493,3115,88.65,124,O,2,36.2,51,232,1054,378,0,0,0
2557,493,3115,85.56,122,O,2,38.2,51,232,1054,378,0,0,0
2558,493,3115,65.19,121,O,2,38.2,51,232,1054,378,0,0,0
2559,493,3116,81.62,120,O,2,38.2,51,232,1054,378,0,0,0
2560,493,3116,83.48,119,O,2,38.2,51,232,1054,378,0,0,0
2561,493,3116,72.76,118,O,2,38.2,51,232,1054,378,0,0,0
2562,493,3116,80.93,117,O,2,40.02,51,232,1054,378,0,0,0
2563,493,3116,80.59,115,O,2,40.02,51,232,1054,378,0,0,0
2564,493,3116,81.2,114,O,2,40.02,51,232,1054,378,0,0,0
2565,493,3115,76.07,112,O,2,40.02,51,232,1054,378,0,0,0
2566,493,3115,80.58,111,O,2,40.02,51,232,1054,214,0,0,0
2567,493,3115,77.58,110,O,2,40.02,51,232,1054,220,0,0,0
2568,493,3116,80.14,110,O,2,40.02,51,232,1054,389,0,0,0
2569,493,3116,55.41,110,O,2,55.68,51,232,1054,389,0,0,0
2570,493,3116,77.85,110,O,2,55.68,51,232,1054,389,0,0,0
2571,493,3116,72.08,110,O,2,55.68,51,232,1054,389,0,0,0
2572,493,3116,63.05,110,O,2,55.68,51,232,1054,389,0,0,0
2573,493,3115,85.46,110,O,2,55.68,51,232,1054,389,0,0,0
2574,493,3115,84.01,110,O,2,55.68,51,232,1054,389,0,0,0
2575,493,3115,83.25,110,O,2,55.68,51,232,1054,389,0,0,0
2576,493,3115,77.34,110,O,2,55.68,51,232,1054,389,0,0,0
2577,493,3115,81.05,110,O,2,55.68,51,232,1054,389,0,0,0
2578,493,3115,84.94,110,O,2,55.68,51,232,1054,389,0,0,0
2579,493,3115,83.53,110,O,2,55.68,51,232,1054,389,0,0,0
2580,493,3115,87.37,110,O,2,55.68,51,232,1054,389,0,0,0
2581,493,3115,83.91,110,O,2,55.68,51,232,1054,389,0,0,0
2582,493,3115,51.92,110,O,2,55.68,51,232,1054,389,0,0,0
2583,493,3115,79.96,110,O,2,55.68,51,232,1054,389,0,0,0
2584,493,3115,84.03,110,O,2,55.68,51,232,1054,389,0,0,0
2585,493,3115,82.98,110,O,2,48.87,51,232,1054,389,0,0,0
2586,493,3115,84.25,110,O,2,48.87,51,232,1054,389,0,0,0
2587,493,3145,78.19,110,O,2,48.87,51,232,1054,389,0,0,0
2588,493,3145,52.6,110,O,2,45.12,51,232,1054,389,0,0,0
2589,493,3145,48.71,110,O,2,65.78,51,232,1054,389,0,0,0
2590,493,3145,37.36,110,O,2,65.78,51,232,1054,389,0,0,0
2591,493,3145,69.69,110,O,2,65.78,51,232,1054,389,0,0,0
2592,493,3145,59.69,110,O,2,65.78,51,232,1054,389,0,0,0
2593,493,3115,69.83,110,O,2,65.78,51,232,1054,389,0,0,0
2594,493,3115,58.88,110,O,2,65.78,51,232,1054,389,0,0,0
2595,493,3116,80.7,110,O,2,65.78,51,232,1054,389,0,0,0
2596,493,3116,59.77,110,O,2,65.78,51,232,1054,389,0,0,0
2597,493,3116,72.31,110,O,2,65.78,51,232,1054,389,0,0,0
2598,493,3116,76.81,110,O,2,65.78,51,232,1054,389,0,0,0
2599,493,3116,72.63,110,O,2,65.78,53,232,1054,389,0,0,0
2600,493,3116,79.61,110,O,2,65.78,51,232,1054,389,0,0,0
2601,493,3116,79.85,110,O,2,65.78,51,232,1054,389,0,0,0
2602,493,3115,86.85,110,O,2,65.78,51,232,1054,389,0,0,0
2603,493,3116,77.79,110,O,2,65.78,51,232,1054,389,0,0,0
2604,489,3116,84.72,110,O,2,65.78,51,232,1054,389,0,0,0
2605,489,3115,63.54,110,O,2,65.78,51,232,1054,389,0,0,0
2606,489,3115,78.96,110,O,2,65.78,51,232,1054,389,0,0,0
2607,489,3115,70.28,110,O,2,65.78,51,232,1054,389,0,0,0
2608,489,3115,68.38,110,O,2,65.78,51,232,1054,389,0,0,0
2609,489,3115,70.14,110,O,2,65.78,51,232,1054,389,0,0,0
2610,489,3115,74.7,110,O,2,65.78,51,232,1054,389,0,0,0
2611,487,3112,75.87,110,O,2,65.78,51,232,1054,389,0,0,0
2612,486,3112,80.07,110,O,2,35.5,51,232,1054,389,0,0,0
2613,485,3112,85.8,110,O,2,36.2,51,232,1054,389,0,0,0
2614,484,3112,73.44,110,O,2,36.6,51,232,1054,389,0,0,0
2615,483,3112,86.12,110,O,2,36.1,51,301,1054,389,0,0,0
2616,482,3112,79.09,110,O,2,38,51,301,1054,389,0,0,0
2617,481,3112,87.82,110,O,2,35.4,51,301,1054,389,0,0,0
2618,480,3112,88.25,110,O,2,36.2,51,301,1054,389,0,0,0
2619,478,3112,79.78,110,O,2,38.2,51,301,1054,389,0,0,0
2620,477,3112,85.72,110,O,2,38.2,51,301,1054,389,0,0,0
2621,476,3112,86.95,110,O,2,38.2,51,301,1054,389,0,0,0
2622,475,3112,85.36,110,O,2,38.2,51,301,1054,389,0,0,0
2623,474,3112,84.57,110,O,2,38.2,51,301,1054,389,0,0,0
2624,473,3114,70.34,110,O,2,38.2,51,301,1054,389,0,0,0
2625,472,3112,83.46,110,O,2,38.2,51,301,1054,389,0,0,0
2626,470,3103,86.36,110,O,2,38.2,51,301,1054,389,0,0,0
2627,469,3103,85.26,150,O,2,38.2,51,301,1054,389,0,0,0
2628,468,3103,86.18,150,O,2,42.56,51,301,1054,389,0,0,0
2629,466,3106,87.52,150,O,2,42.56,51,301,1054,389,0,0,0
2630,465,3103,85.47,150,O,2,42.56,51,301,1054,389,0,0,0
2631,464,3103,84.35,150,O,2,42.48,51,301,1054,389,0,0,0
2632,460,3103,86.88,150,O,2,42.48,51,301,1054,389,0,0,0
2633,459,3103,86.13,150,O,2,42.48,51,301,1054,389,0,0,0
2634,457,3106,86.47,150,O,2,42.48,51,301,1054,389,0,0,0
2635,456,3103,74.92,150,O,2,42.48,51,301,1054,389,0,0,0
2636,455,3106,86.06,150,O,2,42.48,51,301,1054,389,0,0,0
2637,454,3103,85.62,150,O,2,42.48,51,301,1054,389,0,0,0
2638,453,3103,86.82,150,O,2,42.48,51,301,1054,389,0,0,0
2639,452,3103,87.18,150,O,2,42.48,51,301,1054,389,0,0,0
2640,450,3103,83.29,150,O,2,41.96,51,301,1054,389,0,0,0
2641,449,3091,85.51,150,O,2,41.87,51,301,1054,389,0,0,0
2642,448,3094,86.32,150,O,2,35.39,51,301,1054,389,0,0,0
2643,447,3091,84.54,150,O,2,35.39,51,301,1054,389,0,0,0
2644,446,3091,85.26,150,O,2,35.39,51,301,1054,389,0,0,0
2645,445,3091,82.37,150,O,2,35.39,51,301,1054,389,0,0,0
2646,444,3091,86.63,150,O,2,35.39,51,301,1054,389,0,0,0
2647,442,3094,86.23,150,O,2,35.39,51,301,1054,389,0,0,0
2648,441,3092,86.17,150,O,2,30.9,51,301,1054,389,0,0,0
2649,439,3092,86.16,150,O,2,59.1,51,301,1054,389,0,0,0
2650,438,3092,77.64,150,O,2,59,51,301,1054,389,0,0,0
2651,434,3091,85.62,150,O,2,60.87,51,301,1054,389,0,0,0
2652,433,3091,86.74,150,O,2,60.87,51,301,1054,389,0,0,2
2653,431,3092,75.56,150,O,2,60.87,53,301,1054,389,0,0,2
2654,483,3092,86,150,O,2,60.87,53,301,1054,389,0,0,2
2655,484,3092,78.72,150,O,2,60.87,51,301,1054,389,0,0,2
2656,484,3092,84.21,150,O,2,60.87,51,301,1054,389,0,0,2
2657,484,3094,74.26,150,O,2,60.87,51,301,1054,389,0,0,2
