FD,Concurrency,time,Apache_Child_Process,no. of processes,iowait,staytime,authenticated,transactions,deleted,failure,no. of connections,halfopen,Errors,memory
1491,200,2596,,,2.83,0,0,0,51,4,878,146,O,27
1493,200,2597,,,5.97,0,0,0,51,4,878,146,O,27
1495,200,2598,,,4.54,0,0,0,51,4,878,146,O,27
1493,200,2599,,,3.65,0,0,0,51,4,878,146,O,27
1490,200,2600,,,2.99,0,0,0,51,4,878,146,O,27
1493,200,2601,,,3.69,0,0,0,51,4,878,146,O,27
1491,200,2602,,,3.45,0,0,0,51,4,878,146,O,27
1492,200,2603,,,2,0,0,0,51,4,878,146,O,27
1490,200,2604,,,3.14,0,0,0,51,4,878,146,O,27
1494,200,2605,,,2.4,0,0,0,51,4,878,146,O,27
1495,200,2606,,,4.03,0,0,0,51,4,878,146,O,27
1493,200,2607,,,2.31,0,0,0,51,4,878,146,O,27
1492,200,2608,,,2.95,0,0,0,51,4,878,146,O,27
1499,200,2609,,,2.76,0,0,0,51,4,878,146,O,27
1500,200,2610,,,2.87,0,0,0,51,4,878,146,O,27
1500,200,2611,,,3.01,0,0,0,51,4,878,146,O,27
1497,200,2612,,,3.73,0,0,0,51,4,878,146,O,27
1499,200,2613,,,2.78,0,0,0,51,4,878,146,O,27
1499,200,2614,,,1.26,0,0,0,51,4,878,146,O,27
1499,500,2615,,,2.68,0,0,0,53,4,878,146,O,27
1502,500,2616,,,1.18,0,0,0,53,4,878,146,O,27
1500,500,2617,,,2.62,0,0,0,51,4,878,146,O,27
1499,500,2618,,,2.19,0,0,0,51,4,878,146,O,27
1500,500,2619,,,1.01,0,0,0,51,4,878,146,O,27
1499,500,2620,,,1.62,0,0,0,51,4,878,146,O,27
1499,500,2621,,,1.75,0,0,0,51,4,878,146,O,27
1500,500,2622,,,1.26,0,0,0,51,4,878,146,O,27
1500,500,2623,,,2,0,0,0,51,4,878,146,O,27
1500,500,2624,,,1.93,0,0,0,51,4,878,146,O,27
1498,500,2625,,,2.8,0,0,0,51,4,878,146,O,27
1499,500,2626,,,2.38,0,0,0,51,4,878,146,O,27
1499,500,2627,,,1.25,0,0,0,51,4,878,146,O,27
1499,500,2628,,,1.89,0,0,0,51,4,878,146,O,27
1499,500,2629,,,0.93,0,0,0,51,4,878,146,O,27
1499,500,2630,,,1.13,0,0,0,51,4,878,146,O,27
1499,500,2631,,,1.69,0,0,0,51,4,878,146,O,27
1497,500,2632,,,1.31,0,0,0,51,4,878,146,O,27
1500,500,2633,,,1.12,0,0,0,51,4,878,146,O,27
1498,500,2634,,,1,0,0,0,51,4,878,146,O,27
1499,500,2635,,,1.94,0,0,0,51,4,878,146,O,27
1500,500,2636,,,1.44,0,0,0,51,4,878,146,O,27
1502,500,2637,,,1.56,0,0,0,51,4,878,146,O,27
1500,500,2638,,,1.26,0,0,0,51,4,878,146,O,27
1500,500,2639,,,1.25,0,0,0,51,4,878,146,O,27
1497,500,2640,,,1.01,0,0,0,51,4,878,146,O,27
1500,500,2641,,,0.94,0,0,0,51,4,878,146,O,27
1500,500,2642,,,1,0,0,0,51,4,878,146,O,27
1498,500,2643,,,1.32,0,0,0,51,4,878,146,O,27
1498,500,2644,,,1.5,0,0,0,51,4,878,146,O,27
1501,500,2645,,,1.44,0,0,0,51,4,878,146,O,27
1497,500,2646,,,1.68,0,0,0,51,4,878,146,O,27
1500,500,2647,,,1.37,0,0,0,51,4,878,146,O,27
1497,500,2648,,,1.13,0,0,0,51,4,878,146,O,27
1497,500,2649,,,0.99,0,0,0,51,4,878,146,O,27
1502,500,2650,,,1.25,0,0,0,51,4,878,146,O,27
1499,500,2651,,,1.44,0,0,0,51,4,878,146,O,27
1498,500,2652,,,1.31,2,0,0,51,4,878,146,O,27
1500,500,2653,,,0.94,2,0,0,51,4,878,146,O,27
1499,500,2654,,,2.19,2,0,0,51,4,878,146,O,27
1500,500,2655,,,1.44,2,0,0,51,4,878,146,O,27
1499,500,2656,,,2.05,2,0,0,51,4,878,146,O,27
1499,500,2657,,,2.56,2,0,0,51,4,878,146,O,27
1498,500,2658,,,3.13,2,0,0,51,4,878,146,O,27
1500,500,2659,,,2.05,2,0,0,51,4,878,146,O,27
1503,500,2660,,,2.52,2,0,0,51,4,878,146,O,27
1498,500,2661,,,2.37,2,0,0,51,4,878,146,O,27
1500,500,2662,,,2.44,2,0,0,51,4,878,146,O,27
1497,500,2663,,,3,2,0,0,51,4,878,146,O,27
1498,500,2664,,,3.62,2,0,0,51,4,878,146,O,27
1503,500,2665,,,3.86,2,0,0,51,4,878,146,O,27
1497,500,2666,,,3.34,2,0,0,51,4,878,146,O,27
1498,500,2667,,,2.82,2,0,0,51,4,878,146,O,27
1502,500,2668,,,2.6,2,0,0,54,4,878,146,O,27
1502,500,2669,,,2.62,2,0,0,51,4,878,146,O,27
1498,500,2670,,,2.82,2,0,0,51,4,878,146,O,27
1500,500,2671,,,3.02,2,0,0,51,4,878,146,O,27
1497,500,2672,,,3.59,2,0,0,51,4,878,146,O,27
1500,500,2673,,,3.43,2,0,0,51,4,878,146,O,27
1498,500,2674,,,5.18,2,0,0,51,4,878,146,O,27
1499,500,2675,,,3.67,2,0,0,51,4,878,146,O,27
1499,500,2676,,,1.9,2,0,0,51,0,878,146,O,27
1500,500,2677,,,3.07,2,0,0,51,0,878,146,O,27
1500,500,2678,,,3.18,2,0,0,51,0,878,146,O,27
1500,500,2679,,,2.63,2,0,0,51,0,878,146,O,27
1499,500,2680,,,3.11,2,0,0,51,0,878,146,O,27
1500,500,2681,,,3.49,2,0,0,51,0,878,146,O,27
1499,500,2682,,,2.94,2,0,0,51,0,878,146,O,27
1498,500,2683,,,3.05,2,0,0,51,0,878,146,O,27
1500,500,2684,,,4.36,2,0,0,51,0,878,146,O,27
1497,500,2685,,,4.38,2,0,0,51,0,878,146,O,27
1503,500,2686,,,3.66,2,0,0,51,0,878,146,O,27
1499,500,2687,,,3.82,2,0,0,51,0,878,146,O,27
1500,500,2688,,,3.83,2,0,0,51,0,878,146,O,27
1500,500,2689,,,2.64,2,0,0,51,0,878,146,O,27
1500,500,2690,,,2.69,2,0,0,51,0,878,146,O,27
1500,500,2691,,,1.67,2,0,0,51,0,878,146,O,27
1499,500,2692,,,2.69,2,0,0,51,0,878,146,O,27
1500,500,2693,,,5.29,2,0,0,51,0,878,146,O,27
1498,500,2694,,,2.73,1,0,0,51,0,878,146,O,27
1499,500,2695,,,5.02,1,0,0,51,0,878,146,O,27
1500,500,2696,,,3.92,1,0,0,51,0,878,146,O,27
1498,500,2697,,,6.39,1,0,0,51,0,878,146,O,27
1502,500,2698,,,5.26,1,0,0,51,0,878,146,O,27
1499,500,2699,,,5.87,1,0,0,51,0,878,146,O,27
1498,500,2700,,,15.98,1,0,0,51,0,878,146,O,27
1502,500,2701,,,12.05,1,0,0,51,0,878,146,O,27
1497,500,2702,,,12.41,1,0,0,51,0,878,146,O,27
1502,500,2703,,,14.23,1,0,0,51,0,878,146,O,27
1500,500,2704,,,3.66,1,0,0,51,0,878,146,O,27
1500,500,2705,,,2.88,1,0,0,51,0,878,146,O,27
1500,500,2706,,,2.62,1,0,0,51,0,878,146,O,27
1498,500,2707,,,5.33,1,0,0,51,0,878,146,O,27
1502,500,2708,,,2.36,1,0,0,51,0,878,146,O,27
1500,500,2709,,,5.03,1,0,0,51,0,878,146,O,27
1497,500,2710,,,6.94,1,0,0,51,0,878,146,O,27
1498,500,2711,,,5.37,1,0,0,51,0,878,146,O,27
1499,500,2712,,,4.57,1,0,0,51,0,878,146,O,27
1500,500,2713,,,5.59,1,0,0,52,0,878,146,O,27
1502,500,2714,,,4.43,1,0,0,51,0,878,146,O,27
1500,500,2715,,,2.9,1,0,0,51,0,878,146,O,27
1502,500,2716,,,2.78,1,0,0,51,0,878,146,O,27
1500,500,2717,,,8.53,1,0,0,51,0,878,146,O,27
1500,500,2718,,,5.43,1,0,0,51,0,878,146,O,27
1499,500,2719,,,8.59,1,0,0,51,0,878,146,O,27
1499,500,2720,,,3.67,1,0,0,51,0,878,146,O,27
1500,500,2721,,,4.01,1,0,0,53,0,878,146,O,27
1503,500,2722,,,5.03,1,0,0,51,0,878,146,O,27
1500,500,2723,,,6.87,1,0,0,51,0,878,146,O,27
1498,500,2724,,,3.8,1,0,0,51,0,878,146,O,27
1499,500,2725,,,7.99,1,0,0,51,0,878,146,O,27
1499,500,2726,,,4.22,1,0,0,51,0,878,146,O,27
1498,500,2727,,,3.92,1,0,0,51,0,878,146,O,27
1499,500,2728,,,3.44,1,0,0,51,0,878,146,O,27
1500,500,2729,,,5.5,1,0,0,51,0,878,146,O,27
1500,500,2730,,,3.51,1,0,0,51,0,878,146,O,27
1497,500,2731,,,2.19,1,0,0,51,0,878,146,O,27
1500,500,2732,,,2.49,1,0,0,51,0,878,146,O,27
1499,500,2733,,,3.95,1,0,0,51,0,878,146,O,27
1498,500,2734,,,6.72,1,0,0,51,0,878,146,O,27
1500,500,2735,,,5.58,1,0,0,51,0,878,146,O,27
1502,500,2736,,,5.82,1,0,0,51,0,878,146,O,27
1500,500,2737,,,5.26,1,0,0,51,0,878,146,O,27
1497,500,2738,,,5.69,1,0,0,51,0,878,146,O,27
1500,500,2739,,,6.11,1,0,0,51,0,878,146,O,27
1500,500,2740,,,6.28,1,0,0,51,0,878,146,O,27
1498,500,2741,,,6.58,1,0,0,51,0,878,146,O,27
1500,500,2742,,,5.59,1,0,0,51,0,878,146,O,27
1497,500,2743,,,6.12,1,0,0,51,0,878,146,O,27
1500,500,2744,,,5.54,1,0,0,51,0,878,146,O,27
1497,500,2745,,,5.88,1,0,0,51,0,878,146,O,27
1500,500,2746,,,5.82,1,0,0,51,0,878,146,O,27
1499,500,2747,,,4.14,1,0,0,51,0,878,146,O,27
1498,500,2748,,,4.31,1,0,0,51,0,878,146,O,27
1502,500,2749,,,2.92,1,0,0,51,0,878,146,O,27
1500,500,2750,,,5.04,1,0,0,51,0,878,146,O,27
1499,500,2751,,,6.84,1,0,0,51,0,878,146,O,27
1499,500,2752,,,4.87,1,0,0,51,0,878,146,O,27
1499,500,2753,,,5.56,1,0,0,51,0,878,146,O,27
1500,500,2754,,,4.65,1,0,0,51,0,878,146,O,27
1499,500,2755,,,0.89,1,0,0,51,0,878,146,O,27
1499,500,2756,,,5.15,1,0,0,51,0,878,146,O,27
1500,500,2757,,,0.63,1,0,0,51,0,878,146,O,27
1498,500,2758,,,1.57,1,0,0,51,0,878,146,O,27
1500,500,2759,,,5.58,1,0,0,51,0,878,146,O,27
1502,500,2760,,,5.07,1,0,0,51,0,878,146,O,27
1500,500,2761,,,7.03,1,0,0,51,0,878,146,O,27
1500,500,2762,,,4.53,1,0,0,51,0,878,146,O,27
1500,500,2763,,,4.18,1,0,0,51,0,878,146,O,27
1500,500,2764,,,5.71,1,0,0,51,0,878,146,O,27
1497,500,2765,,,5.33,1,0,0,51,0,878,146,O,27
1500,500,2766,,,4.65,1,0,0,51,0,878,146,O,27
1498,500,2767,,,4.83,1,0,0,51,0,878,146,O,27
1500,500,2768,,,4.08,1,0,0,51,0,878,146,O,27
1500,500,2769,,,1.01,1,0,0,51,0,878,146,O,27
1500,500,2770,,,1.83,1,0,0,51,0,878,146,O,27
1503,500,2771,,,3.94,1,0,0,51,0,878,146,O,27
1497,500,2772,,,0,1,0,0,51,0,878,146,O,27
1498,500,2773,,,0,1,0,0,51,0,878,146,O,27
1500,500,2774,,,0,1,0,0,51,0,878,146,O,27
1497,500,2775,,,0,1,0,0,51,0,878,146,O,27
1500,500,2776,,,2.77,1,0,0,51,0,878,146,O,27
1499,500,2777,,,5,1,0,0,51,0,878,146,O,27
1500,500,2778,,,0,1,0,0,51,0,878,146,O,27
1497,500,2779,,,0.06,1,0,0,51,0,878,146,O,27
1500,500,2780,,,0,1,0,0,51,0,878,146,O,27
1502,500,2781,,,0,1,0,0,51,0,878,146,O,27
1499,500,2782,,,0,1,0,0,51,0,878,146,O,27
1501,500,2783,,,1.01,1,0,0,52,0,878,146,O,27
1501,500,2784,,,2.74,1,0,0,51,0,878,146,O,27
1502,500,2785,,,0,1,0,0,51,0,878,146,O,27
1504,500,2786,,,0,1,0,0,51,0,878,146,O,27
1497,500,2787,,,0,1,0,0,51,0,878,146,O,27
1499,500,2788,,,2.59,1,0,0,51,0,878,146,O,27
1500,500,2789,,,3.12,1,0,0,51,0,878,146,O,27
1501,500,2790,,,0,1,0,0,51,0,878,146,O,27
1502,500,2791,,,1.2,1,0,0,51,0,878,146,O,27
1502,500,2792,,,0,1,0,0,51,0,878,146,O,27
1497,500,2793,,,0,1,0,0,51,0,878,146,O,27
1500,500,2794,,,0,1,0,0,51,0,878,146,O,27
1500,500,2795,,,0,1,0,0,51,0,878,146,O,27
1499,500,2796,,,2.03,1,0,0,51,0,878,146,O,27
1499,500,2797,,,1.65,1,0,0,51,0,878,146,O,27
1500,500,2798,,,1.32,1,0,0,51,0,878,146,O,27
1498,500,2799,,,0.06,1,0,0,51,0,878,146,O,27
1499,500,2800,,,0,1,0,0,51,0,878,146,O,27
1499,500,2801,,,1.46,1,0,0,51,0,878,146,O,27
1498,500,2802,,,0,1,0,0,51,0,878,146,O,27
1498,500,2803,,,5.3,1,0,0,51,0,878,146,O,27
1499,500,2804,,,2.72,1,0,0,51,0,878,146,O,27
1498,500,2805,,,1.95,1,0,0,52,0,878,146,O,27
1498,500,2806,,,2.71,1,0,0,51,0,878,146,O,27
1501,500,2807,,,0,1,0,0,51,0,878,146,O,27
1497,500,2808,,,0,1,0,0,51,0,878,146,O,27
1496,500,2809,,,0,1,0,0,51,0,878,146,O,27
1498,500,2810,,,0.88,1,0,0,51,0,878,146,O,27
1503,500,2811,,,3.14,1,0,0,51,0,878,146,O,27
1499,500,2812,,,0.69,1,0,0,51,0,878,146,O,27
1499,500,2813,,,1.76,1,0,0,51,0,878,146,O,27
1500,500,2814,,,1.01,1,0,0,51,0,878,146,O,27
1502,500,2815,,,0.13,1,0,0,51,0,878,146,O,27
1500,500,2816,,,0.06,1,0,0,51,0,878,146,O,27
1498,500,2817,,,0.06,1,0,0,51,0,878,146,O,27
1502,500,2818,,,0,1,0,0,51,0,878,146,O,27
1497,500,2819,,,0,1,0,0,51,0,878,146,O,27
1498,500,2820,,,0,1,0,0,51,0,878,146,O,27
1502,500,2821,,,0,1,0,0,51,0,878,146,O,27
1502,500,2822,,,0.06,1,0,0,51,0,878,146,O,27
1497,500,2823,,,0,1,0,0,51,0,878,146,O,27
1500,500,2824,,,0,1,0,0,51,0,878,146,O,27
1498,500,2825,,,0,1,0,0,51,0,878,146,O,27
1502,500,2826,,,0,1,0,0,51,0,878,146,O,27
1502,500,2827,,,0.12,1,0,0,51,0,878,146,O,27
1503,500,2828,,,0,1,0,0,51,0,878,146,O,27
1498,500,2829,,,0,1,0,0,51,0,878,146,O,27
1500,500,2830,,,2.38,1,0,0,51,0,878,146,O,27
1503,500,2831,,,0.69,1,0,0,51,0,878,146,SIGTERM,27
1500,500,2832,,,0.19,1,0,0,51,0,878,146,SIGTERM,27
1500,500,2833,,,0.37,1,0,0,51,0,878,146,SIGTERM,27
1498,500,2834,,,0,1,0,0,51,0,878,146,SIGTERM,27
1500,500,2835,,,0.44,1,0,0,51,0,878,146,SIGTERM,27
1500,500,2836,,,0.25,1,0,0,51,0,878,146,SIGTERM,27
1503,500,2837,,,1.12,1,0,0,51,0,878,146,SIGTERM,27
1500,500,2838,,,0.93,1,0,0,51,0,878,146,SIGTERM,27
1497,500,2839,,,0.12,1,0,0,51,0,878,146,SIGTERM,27
1501,500,2840,,,0,1,0,0,51,0,878,146,SIGTERM,27
1497,500,2841,,,1,1,0,0,51,0,878,146,SIGTERM,27
1498,500,2842,,,0.44,1,0,0,51,9,878,146,SIGTERM,27
1498,500,2843,,,0.93,1,0,0,51,4,878,146,SIGTERM,27
1502,500,2844,,,0.5,1,0,0,51,6,878,146,SIGTERM,27
1497,500,2845,,,1.43,1,0,0,51,2,878,146,SIGTERM,27
1500,500,2846,,,1.99,1,0,0,51,1,878,146,SIGTERM,27
1500,500,2847,,,2,1,0,0,51,17,878,146,SIGTERM,27
1498,500,2848,,,2.42,1,0,0,51,17,878,146,SIGTERM,27
1500,500,2849,,,2.23,1,0,0,51,17,878,146,SIGTERM,27
1497,500,2850,,,2.36,1,0,0,51,17,878,146,SIGTERM,27
1500,500,2851,,,1.51,1,0,0,51,17,878,146,SIGTERM,27
1500,500,2852,,,1.48,1,0,0,51,17,878,146,O,27
1499,500,2853,,,2.29,1,0,0,51,17,878,146,O,27
1498,500,2854,,,3.04,1,0,0,51,17,878,146,O,27
1499,500,2855,,,2.12,1,0,0,51,17,878,146,O,27
1500,500,2856,,,2.11,1,0,0,51,17,878,146,O,27
1497,500,2857,,,2.04,1,0,0,51,17,878,146,O,27
1500,500,2858,,,1.24,1,0,0,51,17,878,146,O,27
1477,500,2859,,,2.8,1,0,0,51,17,878,146,O,27
1479,500,2860,,,1.61,1,0,0,51,17,878,146,O,27
1476,500,2861,,,2.11,1,0,0,52,17,878,146,O,27
1479,500,2862,,,2.43,1,0,0,51,17,878,146,O,27
1498,500,2863,,,1.6,1,0,0,51,17,878,146,O,27
1497,500,2864,,,0.31,1,0,0,52,17,878,146,O,27
1499,500,2865,,,0.87,1,0,0,51,17,878,146,O,27
1497,500,2866,,,2.19,1,0,0,51,17,878,146,O,27
1497,500,2867,,,1.06,1,0,0,51,17,878,146,O,27
1499,500,2868,,,2,1,0,0,51,17,878,146,O,27
1497,500,2869,,,1.17,1,0,0,51,17,878,146,O,27
1497,500,2870,,,1.12,1,0,0,51,17,878,146,O,27
1497,500,2871,,,1.75,1,0,0,51,17,878,146,O,27
1500,500,2872,,,1.86,1,0,0,51,17,878,146,O,27
1496,500,2873,,,1.3,1,0,0,51,17,878,146,O,27
1499,500,2874,,,2.55,1,0,0,51,17,878,146,O,27
1500,500,2875,,,1.3,1,0,0,51,17,878,146,O,27
1502,500,2876,,,0.62,1,0,0,51,17,878,146,O,27
1497,500,2877,,,0.31,1,0,0,53,17,878,146,O,27
1499,500,2878,,,0.62,1,0,0,51,17,878,146,O,27
1500,500,2879,,,4.04,1,0,0,51,17,878,146,O,27
1499,500,2880,,,3.76,1,0,0,51,17,878,146,O,27
1499,500,2881,,,1.54,1,0,0,51,17,878,146,O,27
1502,500,2882,,,1.88,1,0,0,51,17,878,146,O,27
1502,500,2883,,,4.27,1,0,0,51,17,878,146,O,27
1503,500,2884,,,1.63,1,0,0,51,17,878,146,O,27
1497,500,2885,,,1.55,1,0,0,51,17,878,146,O,27
1503,500,2886,,,1.74,1,0,0,51,17,878,146,O,27
1498,500,2887,,,1.62,1,0,0,51,17,878,146,O,27
1501,500,2888,,,1.8,1,0,0,51,17,878,146,O,27
1502,500,2889,,,1.93,1,0,0,51,17,878,146,O,27
1497,500,2890,,,2.11,1,0,0,51,17,878,146,O,27
1500,500,2891,,,2.07,1,0,0,51,17,878,146,O,27
1502,500,2892,,,1.55,1,0,0,51,17,878,146,O,27
1501,500,2893,,,1.18,1,0,0,51,17,878,146,O,27
1498,500,2894,,,0.87,1,0,0,51,17,878,146,O,27
1499,500,2895,,,0.44,1,0,0,51,17,878,146,O,27
1496,500,2896,,,1.37,1,0,0,51,17,878,146,O,27
1501,500,2897,,,1.12,1,0,0,51,17,878,146,O,27
1498,500,2898,,,0.81,1,0,0,51,17,878,146,O,27
1500,500,2899,,,3.02,1,0,0,51,17,878,146,O,27
1497,500,2900,,,1.82,2,0,0,51,17,878,146,O,27
1500,500,2901,,,2.74,3,0,0,51,17,878,146,O,27
1503,500,2902,,,3.23,2,0,0,51,17,878,146,O,27
1498,500,2903,,,2.5,5,0,0,51,17,878,146,O,27
1500,500,2904,,,1.93,4,5,5,51,17,878,146,O,27
1499,500,2905,,,2.35,7,19,4,51,17,878,146,O,27
1497,500,2906,,,1.5,1,2,2,51,17,878,146,O,27
1497,500,2907,,,4.77,0,4,4,51,17,878,146,O,27
1497,500,2908,,,2.76,2,3,3,51,17,878,146,O,27
1498,500,2909,,,2.49,1,2,2,51,17,878,146,O,27
1501,500,2910,,,2.73,3,10,8,51,17,878,146,O,27
1500,500,2911,,,1.84,4,6,6,51,17,878,146,O,27
1498,500,2912,,,2.67,6,9,9,51,17,878,146,O,27
1500,500,2913,,,4.01,5,8,8,51,17,878,146,O,27
1497,500,2914,,,3.1,4,7,7,51,17,878,134,O,27
1500,500,2915,,,2.26,7,12,7,51,17,878,134,O,27
1500,500,2916,,,2.84,1,3,3,51,17,878,134,O,27
1500,500,2917,,,2.12,0,5,5,51,17,878,134,O,27
1498,500,2918,,,1.74,2,19,19,51,17,878,134,O,27
1502,500,2919,,,1.58,1,2,2,52,17,878,134,O,27
1499,500,2920,,,2.57,3,4,4,51,17,878,134,O,27
1500,500,2921,,,1.76,4,3,3,51,17,878,134,O,27
1500,500,2922,,,1.74,6,2,2,51,17,878,134,O,27
1502,500,2923,,,2.37,2,10,10,51,17,878,134,O,27
1498,500,2924,,,2.17,1,2,2,51,17,878,134,O,27
1498,500,2925,,,2.5,3,3,3,51,17,878,134,O,27
1500,500,2926,,,1.5,4,2,2,51,2,878,134,O,27
1500,500,2927,,,1.45,7,5,5,51,2,878,134,O,27
1499,500,2928,,,2.06,8,4,4,51,2,878,134,O,27
1498,500,2929,,,1.19,10,7,7,51,2,878,134,O,27
1501,500,2930,,,0.93,1,1,1,51,2,878,134,O,27
1502,500,2931,,,1.71,3,0,0,51,2,878,134,O,27
1500,500,2932,,,1.57,2,2,2,51,2,878,134,O,27
1503,500,2933,,,1.9,1,3,3,51,2,878,134,O,27
1499,500,2934,,,1.88,1,2,2,51,2,878,134,O,27
1500,500,2935,,,1.94,2,5,5,51,2,878,134,O,27
1500,500,2936,,,1.49,3,4,4,51,2,878,134,O,27
1500,500,2937,,,1.8,5,7,7,51,2,878,134,O,27
1497,500,2938,,,1.36,4,1,1,51,2,878,134,O,27
1498,500,2939,,,0.56,6,3,3,51,2,878,134,O,27
1502,500,2940,,,0.62,1,2,2,51,2,878,134,O,27
1500,500,2941,,,0.75,2,1,1,51,2,878,134,O,27
1500,500,2942,,,0.99,1,1,1,51,2,878,134,O,22
1500,500,2943,,,0.37,2,2,2,51,2,878,134,O,22
1499,500,2944,,,0.62,3,3,3,51,2,878,134,O,22
1498,500,2945,,,0.93,5,2,2,51,2,878,134,O,22
1500,500,2946,,,1.75,3,5,5,51,2,878,134,O,22
1499,500,2947,,,2.18,2,4,4,51,2,878,134,O,22
1497,500,2948,,,1.05,2,7,7,51,2,878,134,O,22
1500,500,2949,,,0.44,0,1,1,51,2,878,134,O,22
1501,500,2950,,,0.68,0,1,1,51,2,878,134,O,22
1497,500,2951,,,1.57,3,1,1,51,2,878,134,O,22
1498,500,2952,,,1.19,4,2,2,51,2,878,134,O,22
